site_code,ws_area_ha,lat,long
10126000,1820511,41.5763213,-112.100782
10129900,4506.5999999999995,40.73522634,-111.4760313
10133650,10903.9,40.7238375,-111.5196438
10133800,14814.800000000001,40.75966979,-111.5640912
10133980,28490,40.8695861,-111.5866222
10141000,538979,41.2782765,-112.0918866
01632900,24242.399999999998,38.69345016,-78.6427935
01645762,701.89,38.90888916,-77.3382627
01646000,14970.199999999999,38.97594346,-77.24581439
01654000,6190.0999999999995,38.81289066,-77.2283158
01673000,279202,37.76764189,-77.332201800000007
0167300055,282.31,37.75669444,-77.463
02035000,1619268,37.67097957,-78.0858328
01616100,2849,39.19259167,-78.0686306
01622459,23206.399999999998,38.20227778,-79.15213889
01622464,23672.600000000002,38.2085833,-79.1341944
0162246747,574.98,38.29275,-79.2393611
0162246784,893.5500000000001,38.28538889,-79.2374722
0162588350,914.27,37.9218611,-78.9873056
0162588440,1204.3500000000001,37.9250833,-78.9853333
01636316,5542.5999999999995,39.067025,-78.0037528
01645704,1421.91,38.88469518,-77.3324293
01646305,530.9499999999999,38.95977716,-77.1756743
0165389205,1033.41,38.86624167,-77.2863833
01654500,963.48,38.8109462,-77.2349827
01655794,1344.21,38.67577778,-77.7475556
01656903,1087.8,38.8823899,-77.4319047
01661977,12561.5,38.7244722,-77.9105278
01668000,413105,38.30846178,-77.52915268
0166818623,3703.7000000000003,38.1296111,-77.2321667
0166818985,7252,38.12894444,-77.2235
0201144558,663.04,38.3006111,-79.7805278
0201144806,1370.11,38.2995,-79.7726944
02015729,51023,38.15541667,-79.5964444
02015742,53613,38.12294444,-79.6073611
02020246,4351.2,38.2759722,-79.33538889
02020258,5516.7,38.24416667,-79.3348056
0202848919,655.27,37.8905833,-78.9154444
0202848938,745.92,37.8838611,-78.8993056
02042500,65009,37.43625765,-77.0608027
0205373035,103.60000000000001,37.1870833,-80.1519167
0205373075,178.70999999999998,37.1913611,-80.1440833
0205373228,538.72,37.1731111,-80.1350833
0205373422,890.96,37.16475,-80.1413611
0205450393,66304,37.23430556,-80.19975
0205450495,66563,37.2337222,-80.1967778
02054550,76664,37.27818976,-80.105041
02054750,91168,37.27155556,-80.00788889
0205491522,96089,37.27485876,-79.9800384
0205492550,96866,37.2676369,-79.9672602
0205494935,99456,37.25277778,-79.9433333
02055010,99715,37.25280556,-79.9255
02055080,101010,37.26419444,-79.9154444
02055379,16213.4,37.31405556,-79.9324444
0205551460,1313.13,37.27794444,-79.9375556
0205551614,20202,37.27788889,-79.9093611
0205696042,42476,37.05227778,-79.8268333
0205696095,42735,37.0558333,-79.8254722
02079500,2037294,36.60319824,-78.2977743
0317154954,16886.8,37.3132222,-80.50888889
0317155123,17145.8,37.311,-80.5169444
03171597,5102.3,37.34316667,-80.6195556
0317159760,5231.8,37.33955556,-80.6245556
03520967,8288,37.09650306,-81.740669
03520968,8288,37.09511418,-81.74094679
03520980,227.92,37.09316977,-81.7367801
03520981,235.69,37.0923364,-81.7384468
03524000,138047,36.9448295,-82.1548569
03524500,22584.8,36.92926938,-82.4562619
03524740,212380,36.83138889,-82.4619444
12212050,9790.199999999999,48.9387257,-122.4790532
12213100,203574,48.84483249,-122.5893389
12500450,901061,46.53429376,-120.4672855
12510500,1454285,46.25346748,-119.4780794
12090400,1618.75,47.13454378,-122.4151216
12090500,19114.2,47.14593158,-122.5104019
12098700,106190,47.169824,-122.0026114
12100490,122766,47.27482295,-122.2078967
12101102,124061,47.23555556,-122.236111
12102075,3367,47.19760016,-122.337343
12165800,1942.5,48.2721194,-121.759436
12166000,6993,48.27760727,-121.780411
12169500,1947.6799999999998,48.1753767,-122.2243118
12170000,1657.6000000000001,48.2331551,-122.3262635
12170300,171458,48.2112101,-122.337374
12442500,919450,48.98460109,-119.6184098
01595800,68894,39.4451111,-79.1108056
01608500,378399,39.44703879,-78.6541817
01611500,174825,39.5823158,-78.3097312
03057000,354053,39.4350866,-80.1325789
03058000,26159,39.00452778,-80.4733611
03061000,196581,39.42230818,-80.2759187
03066000,22299.899999999998,39.1270524,-79.4683852
03067510,15565.9,38.6170576,-79.8697849
03179000,102305,37.54400779,-81.0103678
03183500,343952,37.7242874,-80.641468
03185400,1748768,37.95511285,-81.07648838
03191982,340326,38.2267611,-81.1531556
03200500,222222,38.33898309,-81.841518
03214500,330743,37.83731869,-82.4087578
04067958,115773,45.38774406,-88.3051099
04072150,27972,44.53338889,-88.1296944
04080798,10360,44.5244444,-89.3377778
04081000,68635,44.32916667,-88.9958333
04026005,46879,46.70549328,-91.6021304
04026157,8236.2,46.8048333,-91.0930778
04026160,12276.6,46.8547222,-91.0913889
04026561,18259.5,46.3947222,-90.59
04027000,154623,46.4866144,-90.696297
04067500,1017870,45.3258333,-87.6633333
040851385,1639470,44.5286111,-88.01
04085427,136234,44.10616667,-87.7160278
04087119,2667.7000000000003,43.0438333,-88.0051111
04087142,37814,43.03390256,-87.934252
040871488,2937.06,42.9897222,-87.9519444
04087170,225848,43.02444444,-87.8983333
05357205,1087.8,46.0308444,-89.5993944
05357206,984.1999999999999,46.03277778,-89.6077778
05364128,18130,44.9622,-91.230175
05364422,802.9,45.1104333,-91.5382467
053674962,1683.5,45.12713889,-91.6044444
053674967,6060.5999999999995,45.0994444,-91.6511111
05406457,2952.6,43.1097222,-89.6408333
05406469,2615.9,43.12527778,-89.635
05406479,6889.4000000000005,43.1147222,-89.6641667
05406497,10515.4,43.125,-89.7097222
05406500,11810.4,43.13416667,-89.7322222
05429369,1851.8500000000001,42.99951944,-89.3615417
05435943,5257.7,42.97694444,-89.5394444
05435950,21419.3,42.94916667,-89.5441667
05545750,210049,42.61085116,-88.225923
06036905,67599,44.6201833,-110.8635028
06037100,32375,44.6408,-110.8610639
06299980,123802,44.9002493,-107.020905
06306250,92722,44.98386286,-106.8397892
06313500,800310,43.6970861,-106.3061944
06316400,242683,44.4910905,-106.1778075
06324000,287490,44.8716522,-106.0828016
06670500,1182076,42.20052277,-104.5382908
09217000,3626000,41.51635366,-109.4490234
09219200,84019.59999999999,41.39415,-110.2059583
09258050,32634,41.4783333,-107.6025
09258980,310800,41.06815856,-107.6315964
13013650,434343,43.65405556,-110.7154722
