site_code,start_date,parm_cd
03520967,2008-10-01T04:00:00Z,00095
03520968,2008-04-10T03:45:00Z,00095
03520980,2008-04-10T03:45:00Z,00095
03520981,2008-04-10T03:45:00Z,00095
03524000,2022-05-25T18:45:00Z,00095
03524500,2022-05-25T18:45:00Z,00095
03524740,2022-05-25T18:30:00Z,00095
12212050,2022-01-24T22:45:00Z,99133
12213100,2022-01-24T17:15:00Z,99133
12500450,2022-05-25T18:30:00Z,99133
12510500,2021-10-01T07:45:00Z,99133
12090400,2022-05-25T18:15:00Z,00095
12090500,2022-05-25T18:15:00Z,00095
12098700,2022-05-25T18:45:00Z,00095
12100490,2022-05-25T18:45:00Z,00095
12101102,2022-05-25T18:30:00Z,00095
12102075,2022-05-25T18:30:00Z,00095
12165800,2013-05-22T06:00:00Z,00095
12166000,2012-05-04T06:46:00Z,00095
12169500,2013-05-21T06:00:00Z,00095
12170000,2013-05-20T06:00:00Z,00095
12170300,2016-10-01T07:00:00Z,00095
12442500,2022-05-25T18:30:00Z,00095
12500450,2022-05-25T18:30:00Z,00095
12510500,2022-04-09T17:45:00Z,00095
01595800,2022-05-25T18:15:00Z,00095
01608500,2022-05-25T18:30:00Z,00095
01611500,2022-05-25T18:30:00Z,00095
03057000,2022-05-25T18:15:00Z,00095
03058000,2022-05-25T18:15:00Z,00095
03061000,2022-05-25T18:15:00Z,00095
03066000,2022-05-25T18:30:00Z,00095
03067510,2022-05-25T18:15:00Z,00095
03179000,2022-05-25T19:00:00Z,00095
03183500,2022-05-25T18:45:00Z,00095
03185400,2022-05-25T18:45:00Z,00095
03191982,2022-05-25T18:15:00Z,00095
03200500,2022-05-25T19:15:00Z,00095
03214500,2013-11-04T04:45:00Z,00095
04067958,2015-10-01T05:00:00Z,99133
04072150,2016-10-04T05:00:00Z,99133
04080798,2017-10-12T16:00:00Z,99133
04081000,2017-10-03T15:00:00Z,99133
04026005,2022-03-04T06:30:00Z,00095
04026157,2021-10-28T17:15:00Z,00095
04026160,2022-05-25T19:00:00Z,00095
04026561,2022-05-25T18:30:00Z,00095
04027000,2022-05-25T18:45:00Z,00095
04067500,2022-05-25T19:00:00Z,00095
04067958,2015-10-19T05:45:00Z,00095
04072150,2015-10-05T05:45:00Z,00095
04080798,2017-10-12T16:45:00Z,00095
04081000,2020-06-01T05:45:00Z,00095
040851385,2022-05-25T18:20:00Z,00095
04085427,2022-05-25T17:58:00Z,00095
04087119,2016-10-24T04:30:00Z,00095
04087142,2019-01-03T17:38:00Z,00095
040871488,2017-11-20T16:00:00Z,00095
04087170,2022-05-25T18:55:00Z,00095
04087170,2022-05-25T19:00:00Z,00095
05357205,2021-11-04T05:45:00Z,00095
05357206,2021-11-04T17:30:00Z,00095
05364128,2022-05-25T19:00:00Z,00095
05364422,2014-10-08T05:45:00Z,00095
053674962,2014-08-11T04:45:00Z,00095
053674967,2021-02-02T16:15:00Z,00095
05406457,2022-05-25T19:00:00Z,00095
05406469,2022-05-25T19:00:00Z,00095
05406479,2022-05-25T19:00:00Z,00095
05406497,2013-10-01T05:00:00Z,00095
05406500,2013-10-01T05:00:00Z,00095
05429369,2022-05-25T19:00:00Z,00095
05435943,2022-05-25T19:00:00Z,00095
05435950,2022-05-25T19:00:00Z,00095
05545750,2022-05-25T19:00:00Z,00095
06036905,2017-11-01T06:45:00Z,00095
06037100,2015-11-19T06:45:00Z,00095
06299980,2014-07-01T06:00:00Z,00095
06306250,2012-11-01T06:00:00Z,00095
06313500,2017-11-16T06:45:00Z,00095
06316400,2014-07-09T05:45:00Z,00095
06324000,2016-07-13T05:45:00Z,00095
06670500,2021-11-16T19:00:00Z,00095
09217000,2022-05-25T18:30:00Z,00095
09219200,2019-10-03T00:45:00Z,00095
09258050,2022-05-25T18:30:00Z,00095
09258980,2022-05-25T19:00:00Z,00095
13013650,2022-05-25T19:00:00Z,00095
